advertiser,media_type,year,amount_usd,status,source
COOP. 29 DE OCTUBRE,revistas,2026,1930.5,pendiente,Monitoreo de medios - consolidado 2026
WYNDHAM GARDEN,radio,2026,2951.77,pendiente,Monitoreo de medios - consolidado 2026
WAYRA PLAZA,sitios_apps,2026,2728.21,pendiente,Monitoreo de medios - consolidado 2026
ENJOY PRODUCCIONES EC,radio,2026,2697.41,pendiente,Monitoreo de medios - consolidado 2026
ESTUDIO JURIDICO BRITO & BRITO,radio,2026,3417.45,pendiente,Monitoreo de medios - consolidado 2026
SIMPLA,sitios_apps,2026,2833.65,pendiente,Monitoreo de medios - consolidado 2026
TOP MOTORS,radio,2026,3082.71,pendiente,Monitoreo de medios - consolidado 2026
CLINICA DE SOBREPESO OBESIDAD METABOLISM,tv_abierta,2026,1095.91,pendiente,Monitoreo de medios - consolidado 2026
OBI CENTRO AUDITIVOS,tv_abierta,2026,1100.82,pendiente,Monitoreo de medios - consolidado 2026
AMERICAN WIDE,tv_abierta,2026,1176.9,pendiente,Monitoreo de medios - consolidado 2026
GERARDO ORTIZ & HIJOS,sitios_apps,2026,1809.9,pendiente,Monitoreo de medios - consolidado 2026
GERARDO ORTIZ & HIJOS,radio,2026,868.24,pendiente,Monitoreo de medios - consolidado 2026
KONAK,sitios_apps,2026,2815.41,pendiente,Monitoreo de medios - consolidado 2026
SEMEDIC CENT. MEDICO,sitios_apps,2026,2815.39,pendiente,Monitoreo de medios - consolidado 2026
CALVIN KLEIN,sitios_apps,2026,1489.97,pendiente,Monitoreo de medios - consolidado 2026
CALVIN KLEIN,otros,2026,1604.88,pendiente,Monitoreo de medios - consolidado 2026
LC CARR TELEFONIA,radio,2026,1972.4,pendiente,Monitoreo de medios - consolidado 2026
CHESCO PIZZERIA,sitios_apps,2026,2699.86,pendiente,Monitoreo de medios - consolidado 2026
CHESCO PIZZERIA,radio,2026,8.53,pendiente,Monitoreo de medios - consolidado 2026
INVESTEAM,radio,2026,3060.83,pendiente,Monitoreo de medios - consolidado 2026
TRIUMPH MOTO,sitios_apps,2026,2723.08,pendiente,Monitoreo de medios - consolidado 2026
MR. DOLAR,sitios_apps,2026,2633.28,pendiente,Monitoreo de medios - consolidado 2026
SANTUARIO DE SCHOENSTATT,radio,2026,3204.93,pendiente,Monitoreo de medios - consolidado 2026
UNIV. DE LAS ARTES,sitios_apps,2026,2616.17,pendiente,Monitoreo de medios - consolidado 2026
CENTRO DE DIAGNOSTICO OCULAR DR.RIVERA,radio,2026,35.55,pendiente,Monitoreo de medios - consolidado 2026
CENTRO DE DIAGNOSTICO OCULAR DR.RIVERA,otros,2026,3254.58,pendiente,Monitoreo de medios - consolidado 2026
COL. MENOR,sitios_apps,2026,2674.07,pendiente,Monitoreo de medios - consolidado 2026
SEGUROS ALIANZA,sitios_apps,2026,2377.03,pendiente,Monitoreo de medios - consolidado 2026
SEGUROS ALIANZA,prensa,2026,376.43,pendiente,Monitoreo de medios - consolidado 2026
SEGUROS ALIANZA,radio,2026,5.48,pendiente,Monitoreo de medios - consolidado 2026
AQUA SPA,radio,2026,2588.59,pendiente,Monitoreo de medios - consolidado 2026
EXIBAL,radio,2026,3535.7,pendiente,Monitoreo de medios - consolidado 2026
HILARY NATURE RESORT & SPA,radio,2026,2367.46,pendiente,Monitoreo de medios - consolidado 2026
NOVA GYM,sitios_apps,2026,2665.4,pendiente,Monitoreo de medios - consolidado 2026
ALM. ESPINOZA,sitios_apps,2026,823.92,pendiente,Monitoreo de medios - consolidado 2026
ALM. ESPINOZA,radio,2026,1885.29,pendiente,Monitoreo de medios - consolidado 2026
COOP. SAN FRANCISCO,radio,2026,2851.39,pendiente,Monitoreo de medios - consolidado 2026
UNIDAD.EDUC.SAN ANDRES,radio,2026,5417.61,pendiente,Monitoreo de medios - consolidado 2026
TULSI,radio,2026,2228.87,pendiente,Monitoreo de medios - consolidado 2026
AMA SEGUROS AMERICA,sitios_apps,2026,560.04,pendiente,Monitoreo de medios - consolidado 2026
AMA SEGUROS AMERICA,prensa,2026,677.57,pendiente,Monitoreo de medios - consolidado 2026
AMA SEGUROS AMERICA,revistas,2026,2329.47,pendiente,Monitoreo de medios - consolidado 2026
MARPESIA,sitios_apps,2026,2592.54,pendiente,Monitoreo de medios - consolidado 2026
CLUB SPORT EMELEC,prensa,2026,1768.5,pendiente,Monitoreo de medios - consolidado 2026
CLUB SPORT EMELEC,radio,2026,1581.33,pendiente,Monitoreo de medios - consolidado 2026
LICORESA,sitios_apps,2026,2542.2,pendiente,Monitoreo de medios - consolidado 2026
CLC LIBRERIA,sitios_apps,2026,2610.05,pendiente,Monitoreo de medios - consolidado 2026
ODONTOCENTER,tv_abierta,2026,1076.79,pendiente,Monitoreo de medios - consolidado 2026
BOSCH,radio,2026,2797.51,pendiente,Monitoreo de medios - consolidado 2026
ALPRECIO,sitios_apps,2026,2215.16,pendiente,Monitoreo de medios - consolidado 2026
ALPRECIO,prensa,2026,336.04,pendiente,Monitoreo de medios - consolidado 2026
PLAZA LAGOS TOWN CENTER,revistas,2026,3861.0,pendiente,Monitoreo de medios - consolidado 2026
AWA NUTRITION,sitios_apps,2026,2650.87,pendiente,Monitoreo de medios - consolidado 2026
AMBIENTES DESIGN,sitios_apps,2026,2520.17,pendiente,Monitoreo de medios - consolidado 2026
MOVE & SIGHT CONCERTS,revistas,2026,3475.71,pendiente,Monitoreo de medios - consolidado 2026
MOVE & SIGHT CONCERTS,tv_abierta,2026,86.55,pendiente,Monitoreo de medios - consolidado 2026
LA CAMIONETA DEL ECUADOR,radio,2026,2959.16,pendiente,Monitoreo de medios - consolidado 2026
PRONOBIS S.A.,sitios_apps,2026,1328.09,pendiente,Monitoreo de medios - consolidado 2026
PRONOBIS S.A.,revistas,2026,1801.8,pendiente,Monitoreo de medios - consolidado 2026
SUMMIT 360,revistas,2026,3828.82,pendiente,Monitoreo de medios - consolidado 2026
SPORT FEST,prensa,2026,1704.8,pendiente,Monitoreo de medios - consolidado 2026
PLAZA VENDOME BOUTIQUE,sitios_apps,2026,53.58,pendiente,Monitoreo de medios - consolidado 2026
PLAZA VENDOME BOUTIQUE,otros,2026,3134.16,pendiente,Monitoreo de medios - consolidado 2026
ECUAGEN,radio,2026,2415.03,pendiente,Monitoreo de medios - consolidado 2026
EL TROMPO,sitios_apps,2026,2614.31,pendiente,Monitoreo de medios - consolidado 2026
TRES REYES,sitios_apps,2026,2546.1,pendiente,Monitoreo de medios - consolidado 2026
ZURITA & ZURITA LAB.,sitios_apps,2026,2496.1,pendiente,Monitoreo de medios - consolidado 2026
CORPAQ,sitios_apps,2026,2497.22,pendiente,Monitoreo de medios - consolidado 2026
DK PARTS,sitios_apps,2026,2480.19,pendiente,Monitoreo de medios - consolidado 2026
PINTURAUTO,tv_abierta,2026,256.52,pendiente,Monitoreo de medios - consolidado 2026
FORBES ECUADOR,radio,2026,3170.18,pendiente,Monitoreo de medios - consolidado 2026
ASANTECORP S. A.,sitios_apps,2026,1296.09,pendiente,Monitoreo de medios - consolidado 2026
ASANTECORP S. A.,radio,2026,1752.9,pendiente,Monitoreo de medios - consolidado 2026
MAJONI,sitios_apps,2026,2522.7,pendiente,Monitoreo de medios - consolidado 2026
MEGA MILIONS,sitios_apps,2026,2215.33,pendiente,Monitoreo de medios - consolidado 2026
CORPORACION GALARZA,sitios_apps,2026,2485.75,pendiente,Monitoreo de medios - consolidado 2026
KARL LAGERFELD,sitios_apps,2026,1120.08,pendiente,Monitoreo de medios - consolidado 2026
KARL LAGERFELD,otros,2026,1703.16,pendiente,Monitoreo de medios - consolidado 2026
LABORATORIO ELEA S.A,sitios_apps,2026,2493.88,pendiente,Monitoreo de medios - consolidado 2026
JOIN IN ENGLISH,sitios_apps,2026,2440.17,pendiente,Monitoreo de medios - consolidado 2026
SYNTEKO,sitios_apps,2026,2400.17,pendiente,Monitoreo de medios - consolidado 2026
SYNTEKO,radio,2026,32.25,pendiente,Monitoreo de medios - consolidado 2026
PUNTA ARRECIFE,sitios_apps,2026,1305.27,pendiente,Monitoreo de medios - consolidado 2026
PUNTA ARRECIFE,prensa,2026,858.45,pendiente,Monitoreo de medios - consolidado 2026
FLUIMEC,sitios_apps,2026,2190.2,pendiente,Monitoreo de medios - consolidado 2026
INCABLE S.A.,sitios_apps,2026,2494.66,pendiente,Monitoreo de medios - consolidado 2026
LA JOYA URBANIZACION,sitios_apps,2026,2424.17,pendiente,Monitoreo de medios - consolidado 2026
BURNEO CARRION DISEÑO CIA. LTDA.,sitios_apps,2026,201.1,pendiente,Monitoreo de medios - consolidado 2026
BURNEO CARRION DISEÑO CIA. LTDA.,revistas,2026,965.25,pendiente,Monitoreo de medios - consolidado 2026
BURNEO CARRION DISEÑO CIA. LTDA.,otros,2026,2357.9,pendiente,Monitoreo de medios - consolidado 2026
AGAPANTOS COMPLEJO TURISTICO BAÑOS,prensa,2026,3087.69,pendiente,Monitoreo de medios - consolidado 2026
TMA LOGISTICA INTERNACIONAL,sitios_apps,2026,2400.17,pendiente,Monitoreo de medios - consolidado 2026
MONVERD,sitios_apps,2026,2467.14,pendiente,Monitoreo de medios - consolidado 2026
GRUPO SPURRIER,prensa,2026,3063.64,pendiente,Monitoreo de medios - consolidado 2026
DR. ANIMAL,radio,2026,3602.52,pendiente,Monitoreo de medios - consolidado 2026
FUND. SANCHEZ AGUILAR,radio,2026,2177.85,pendiente,Monitoreo de medios - consolidado 2026
AVI PAZ,radio,2026,2538.53,pendiente,Monitoreo de medios - consolidado 2026
HOSTAL SIERRA LUNA,radio,2026,2994.85,pendiente,Monitoreo de medios - consolidado 2026
HERENCIA DEL VALLE,sitios_apps,2026,2385.18,pendiente,Monitoreo de medios - consolidado 2026
CAMARA COMERCIO DE GUAYAQUIL,sitios_apps,2026,560.04,pendiente,Monitoreo de medios - consolidado 2026
CAMARA COMERCIO DE GUAYAQUIL,prensa,2026,2554.71,pendiente,Monitoreo de medios - consolidado 2026
HOSPITAL DURAN,sitios_apps,2026,2405.6,pendiente,Monitoreo de medios - consolidado 2026
STONE,tv_abierta,2026,1001.75,pendiente,Monitoreo de medios - consolidado 2026
LUNA VET,radio,2026,2992.68,pendiente,Monitoreo de medios - consolidado 2026
NOVEDADES GLORIA SALTOS,sitios_apps,2026,2403.14,pendiente,Monitoreo de medios - consolidado 2026
NOVEDADES GLORIA SALTOS,radio,2026,43.2,pendiente,Monitoreo de medios - consolidado 2026
ALEGRA DENTAL,radio,2026,1949.5,pendiente,Monitoreo de medios - consolidado 2026
DISTRIBUIDORA DE CARNES ANCISA,radio,2026,2930.61,pendiente,Monitoreo de medios - consolidado 2026
3M ECUADOR C.A.,sitios_apps,2026,2399.8,pendiente,Monitoreo de medios - consolidado 2026
PEACH SHOP,sitios_apps,2026,2449.77,pendiente,Monitoreo de medios - consolidado 2026
EL RANCHO,radio,2026,562.35,pendiente,Monitoreo de medios - consolidado 2026
WUAN ON ONE,tv_paga,2026,760.88,pendiente,Monitoreo de medios - consolidado 2026
DESPEGAR.COM,sitios_apps,2026,2385.27,pendiente,Monitoreo de medios - consolidado 2026
BENDITO,sitios_apps,2026,2361.61,pendiente,Monitoreo de medios - consolidado 2026
CANIJO,sitios_apps,2026,2342.79,pendiente,Monitoreo de medios - consolidado 2026
BAHCO,sitios_apps,2026,2413.2,pendiente,Monitoreo de medios - consolidado 2026
GREENLIFE,radio,2026,3355.94,pendiente,Monitoreo de medios - consolidado 2026
ASIAUTO,sitios_apps,2026,1749.21,pendiente,Monitoreo de medios - consolidado 2026
ASIAUTO,radio,2026,459.03,pendiente,Monitoreo de medios - consolidado 2026
ASIAUTO,tv_abierta,2026,29.98,pendiente,Monitoreo de medios - consolidado 2026
FUND. REINA DE QUITO,prensa,2026,852.4,pendiente,Monitoreo de medios - consolidado 2026
FUND. REINA DE QUITO,radio,2026,190.94,pendiente,Monitoreo de medios - consolidado 2026
FUND. REINA DE QUITO,revistas,2026,965.25,pendiente,Monitoreo de medios - consolidado 2026
TAG JOYAS,sitios_apps,2026,2289.25,pendiente,Monitoreo de medios - consolidado 2026
RIBERA PARAISO,sitios_apps,2026,2351.66,pendiente,Monitoreo de medios - consolidado 2026
TESCHE,sitios_apps,2026,2260.16,pendiente,Monitoreo de medios - consolidado 2026
S-OIL,sitios_apps,2026,2180.0,pendiente,Monitoreo de medios - consolidado 2026
DENTAL SONRIS,radio,2026,3293.24,pendiente,Monitoreo de medios - consolidado 2026
L.D.U. DE QUITO,prensa,2026,2128.14,pendiente,Monitoreo de medios - consolidado 2026
L.D.U. DE QUITO,radio,2026,547.66,pendiente,Monitoreo de medios - consolidado 2026
PROFECIONALI,radio,2026,3362.88,pendiente,Monitoreo de medios - consolidado 2026
CHAMPIÑONES CEPA,sitios_apps,2026,2240.15,pendiente,Monitoreo de medios - consolidado 2026
CLINICA INFES,sitios_apps,2026,2240.15,pendiente,Monitoreo de medios - consolidado 2026
TECNORED,sitios_apps,2026,2240.15,pendiente,Monitoreo de medios - consolidado 2026
BOTICA BARCIA,tv_abierta,2026,229.59,pendiente,Monitoreo de medios - consolidado 2026
BANCO DE LOJA,sitios_apps,2026,1767.98,pendiente,Monitoreo de medios - consolidado 2026
BANCO DE LOJA,prensa,2026,578.34,pendiente,Monitoreo de medios - consolidado 2026
BANCO DE LOJA,radio,2026,92.09,pendiente,Monitoreo de medios - consolidado 2026
GRUPO AC MARCA S.L.,sitios_apps,2026,2013.21,pendiente,Monitoreo de medios - consolidado 2026
SORVO,sitios_apps,2026,2232.15,pendiente,Monitoreo de medios - consolidado 2026
DR. FELIPE LARREA,radio,2026,2993.32,pendiente,Monitoreo de medios - consolidado 2026
MODU STORE,sitios_apps,2026,2340.09,pendiente,Monitoreo de medios - consolidado 2026
ROSA MEZCAL,sitios_apps,2026,2340.08,pendiente,Monitoreo de medios - consolidado 2026
BODY CARE,sitios_apps,2026,2223.16,pendiente,Monitoreo de medios - consolidado 2026
GRUPO PRODUCTOS QUIMICOS PANEMERICA,sitios_apps,2026,2263.88,pendiente,Monitoreo de medios - consolidado 2026
PINTULAC,sitios_apps,2026,2234.34,pendiente,Monitoreo de medios - consolidado 2026
LEE JEANS,sitios_apps,2026,2263.87,pendiente,Monitoreo de medios - consolidado 2026
ECUACOMEX,sitios_apps,2026,2278.53,pendiente,Monitoreo de medios - consolidado 2026
BABY CENTER,sitios_apps,2026,2220.01,pendiente,Monitoreo de medios - consolidado 2026
INPROEL S.A,sitios_apps,2026,697.14,pendiente,Monitoreo de medios - consolidado 2026
INPROEL S.A,revistas,2026,2303.73,pendiente,Monitoreo de medios - consolidado 2026
CHEF BOSS,sitios_apps,2026,2303.51,pendiente,Monitoreo de medios - consolidado 2026
XPLORA,sitios_apps,2026,2303.5,pendiente,Monitoreo de medios - consolidado 2026
UNIDAD EDUC. LEMAS,sitios_apps,2026,2303.5,pendiente,Monitoreo de medios - consolidado 2026
PINTURAS IMPERIAL,radio,2026,1585.84,pendiente,Monitoreo de medios - consolidado 2026
MARIA ELISA,tv_abierta,2026,860.74,pendiente,Monitoreo de medios - consolidado 2026
INDUMOT S.A.,sitios_apps,2026,208.01,pendiente,Monitoreo de medios - consolidado 2026
INDUMOT S.A.,prensa,2026,1768.5,pendiente,Monitoreo de medios - consolidado 2026
INDUMOT S.A.,radio,2026,786.7,pendiente,Monitoreo de medios - consolidado 2026
EXPOCSA S.A.,sitios_apps,2026,2212.51,pendiente,Monitoreo de medios - consolidado 2026
KERASTASE,sitios_apps,2026,1946.85,pendiente,Monitoreo de medios - consolidado 2026
CHEMICAL GUYS,sitios_apps,2026,1275.28,pendiente,Monitoreo de medios - consolidado 2026
CHEMICAL GUYS,radio,2026,1176.79,pendiente,Monitoreo de medios - consolidado 2026
HOLY MOLY,sitios_apps,2026,2266.95,pendiente,Monitoreo de medios - consolidado 2026
SIRI EVENTOS,radio,2026,559.46,pendiente,Monitoreo de medios - consolidado 2026
LOS TIOS,sitios_apps,2026,2161.24,pendiente,Monitoreo de medios - consolidado 2026
UNIV. DEL PACIFICO,sitios_apps,2026,2071.41,pendiente,Monitoreo de medios - consolidado 2026
UNIV. DEL PACIFICO,prensa,2026,98.95,pendiente,Monitoreo de medios - consolidado 2026
UBER,sitios_apps,2026,2200.95,pendiente,Monitoreo de medios - consolidado 2026
EF,sitios_apps,2026,2248.67,pendiente,Monitoreo de medios - consolidado 2026
CSCSPMEC,revistas,2026,3268.98,pendiente,Monitoreo de medios - consolidado 2026
FISIOLIFE,sitios_apps,2026,2132.15,pendiente,Monitoreo de medios - consolidado 2026
PRISMA HOGAR,sitios_apps,2026,2167.93,pendiente,Monitoreo de medios - consolidado 2026
BIRM,sitios_apps,2026,1269.18,pendiente,Monitoreo de medios - consolidado 2026
BIRM,radio,2026,412.81,pendiente,Monitoreo de medios - consolidado 2026
CASA CHRONO,sitios_apps,2026,2230.39,pendiente,Monitoreo de medios - consolidado 2026
RADIO CARAVANA SATELITE,radio,2026,2469.33,pendiente,Monitoreo de medios - consolidado 2026
CONSEJO PROV. LOS RIOS,radio,2026,1851.04,pendiente,Monitoreo de medios - consolidado 2026
LEON RODRIGUEZ,sitios_apps,2026,2175.75,pendiente,Monitoreo de medios - consolidado 2026
CHULLA VIDA RESTAURANTE,tv_abierta,2026,368.52,pendiente,Monitoreo de medios - consolidado 2026
FLIPS,sitios_apps,2026,2212.12,pendiente,Monitoreo de medios - consolidado 2026
KUNDAL DERMA,sitios_apps,2026,2162.11,pendiente,Monitoreo de medios - consolidado 2026
C.C.I.,radio,2026,2302.73,pendiente,Monitoreo de medios - consolidado 2026
HARMONY VISION,radio,2026,291.53,pendiente,Monitoreo de medios - consolidado 2026
GRUPO FUTURO S.A.,sitios_apps,2026,1226.25,pendiente,Monitoreo de medios - consolidado 2026
GRUPO FUTURO S.A.,otros,2026,1178.95,pendiente,Monitoreo de medios - consolidado 2026
SANTANDER,radio,2026,1518.53,pendiente,Monitoreo de medios - consolidado 2026
CRUZ ROJA DE PICHINCHA,sitios_apps,2026,2100.15,pendiente,Monitoreo de medios - consolidado 2026
REST. RIVIERA,sitios_apps,2026,2100.15,pendiente,Monitoreo de medios - consolidado 2026
DIMASPORT,sitios_apps,2026,2100.14,pendiente,Monitoreo de medios - consolidado 2026
RADIO VISION,radio,2026,2316.16,pendiente,Monitoreo de medios - consolidado 2026
FORTUNE MEDICAL,sitios_apps,2026,2112.7,pendiente,Monitoreo de medios - consolidado 2026
LITTLEMIC,sitios_apps,2026,2193.82,pendiente,Monitoreo de medios - consolidado 2026
CERVECEROS,sitios_apps,2026,2193.82,pendiente,Monitoreo de medios - consolidado 2026
BIO GRUPO,revistas,2026,3191.76,pendiente,Monitoreo de medios - consolidado 2026
CAMARA DE COMERCIO DE GUAYAQUIL,sitios_apps,2026,2080.13,pendiente,Monitoreo de medios - consolidado 2026
CASA MUSICAL PARRA,radio,2026,2840.81,pendiente,Monitoreo de medios - consolidado 2026
PACARI,prensa,2026,1806.84,pendiente,Monitoreo de medios - consolidado 2026
PACARI,otros,2026,1178.95,pendiente,Monitoreo de medios - consolidado 2026
GENESIS,sitios_apps,2026,2072.15,pendiente,Monitoreo de medios - consolidado 2026
ESCUELA PARA HUMANOS,radio,2026,2812.96,pendiente,Monitoreo de medios - consolidado 2026
ESCUELA DE PILOTOS AVIACIONES ESAV,radio,2026,2626.99,pendiente,Monitoreo de medios - consolidado 2026
MAKIA,radio,2026,965.77,pendiente,Monitoreo de medios - consolidado 2026
BUGGATTI POLO CUP,prensa,2026,852.4,pendiente,Monitoreo de medios - consolidado 2026
BUGGATTI POLO CUP,revistas,2026,1222.94,pendiente,Monitoreo de medios - consolidado 2026
MULTIEVENTOS CUCHARITA RAP,radio,2026,524.08,pendiente,Monitoreo de medios - consolidado 2026
IZZI DESIGNS,tv_abierta,2026,840.5,pendiente,Monitoreo de medios - consolidado 2026
ADIDAS,sitios_apps,2026,2040.14,pendiente,Monitoreo de medios - consolidado 2026
COQUETTE,sitios_apps,2026,2138.95,pendiente,Monitoreo de medios - consolidado 2026
UNIMOTOR,sitios_apps,2026,2032.15,pendiente,Monitoreo de medios - consolidado 2026
COMERCIAL SOLIS,sitios_apps,2026,2015.14,pendiente,Monitoreo de medios - consolidado 2026
MARIA MENDOZA PELUQUERIA,tv_abierta,2026,405.25,pendiente,Monitoreo de medios - consolidado 2026
SMARTPHONES SOLUCIONES,radio,2026,2010.62,pendiente,Monitoreo de medios - consolidado 2026
TOUR TRAVELS,sitios_apps,2026,2035.41,pendiente,Monitoreo de medios - consolidado 2026
PARAMOUNT,radio,2026,2483.99,pendiente,Monitoreo de medios - consolidado 2026
AURAMOTIVE,radio,2026,2712.05,pendiente,Monitoreo de medios - consolidado 2026
EMETEBE AIRLINES,sitios_apps,2026,2044.45,pendiente,Monitoreo de medios - consolidado 2026
IMPERIUM RESTAURANTE,radio,2026,3045.03,pendiente,Monitoreo de medios - consolidado 2026
COOP. ALIANZA DEL VALLE,sitios_apps,2026,767.84,pendiente,Monitoreo de medios - consolidado 2026
COOP. ALIANZA DEL VALLE,revistas,2026,1930.5,pendiente,Monitoreo de medios - consolidado 2026
GUSTADOR,radio,2026,2743.23,pendiente,Monitoreo de medios - consolidado 2026
WATCH OUT,sitios_apps,2026,2062.6,pendiente,Monitoreo de medios - consolidado 2026
DRA. EVELIN REDROVAN,radio,2026,2672.24,pendiente,Monitoreo de medios - consolidado 2026
OMODA,sitios_apps,2026,2038.06,pendiente,Monitoreo de medios - consolidado 2026
COMECIALIZ. IZURIETA,sitios_apps,2026,1984.14,pendiente,Monitoreo de medios - consolidado 2026
NEUROVIDA,sitios_apps,2026,1984.14,pendiente,Monitoreo de medios - consolidado 2026
